Comando,NomeCat,IDProduto,CodProd,NomeProd,Peso,Descricao,DescrLonga,DescrURL,URLTarget,Estoque,EstoqueMinimo,Disponivel,ICMS,Custo,Preco,PrecoProm,PrecoB2B,PrecoB2BProm,DataPromInicio,DataPromFim,Lancamento,EmDestaque,ImagemProd,ImagemDet,ImagemAmp,Adicional1,Adicional2,Adicional3,AdicionalD1,AdicionalD2,AdicionalD3,Cores,OrdemProd,IDProdutoPai,RamoProd,MaisProd,DataVencimento,DiasAvisoVencimento,DiasReposicao,IDParceiroProd,DescrHTM,MetaKeywordsProd,MaxParcelasProd,XMLParcelasProd,CodBarrasProd,Embalavel,IsProdutoGrande,LarguraProd,AlturaProd,ProfundidadeProd,CodVideo,ProdMPN,TitleProd,URLProd,VendaConjunta,MetaDescriptionProd,IDsFiltroItem
"I","Conjuntos",5525998,"10002_M_VERMLHO","",50,"Conjunto de bojo em microfibra, Lindo e Delicado.","","",False,1,1,True,0,49.99,49.99,0,0,0,,,False,False,"","","","132246","","","","","","65691",0,5521143,,"",,,0,,"","",6,6,,True,False,0,0,0,"","349665","CONJUNTO LPC2_10002_M_Vermelh","conjunto-delicate-69770449","","",""
"I","Conjuntos",5526000,"10007_P_ROSA","",50,"Conjunto em Microfibra com bojo, uma peça sexy e ideal pro dia a dia.","","",False,1,1,True,0,29.99,39.99,29.99,0,0,01/12/2016,16/01/2017,False,False,"","","","132245","","","","","","65972",0,5521176,,"",,,0,,"","",6,6,,True,False,0,0,0,"","1100896","CONJUNTO LPC7_10007_P_ROSA","conjunto-moon-52512759","","",""
"I","Conjuntos",5526001,"10007_G_ROSA","",50,"Conjunto em Microfibra com bojo, uma peça sexy e ideal pro dia a dia","","",False,1,1,True,0,29.99,39.99,29.99,0,0,,,False,False,"","","","132247","","","","","","65972",0,5521176,,"",,,0,,"","",6,6,,True,False,0,0,0,"","349665","CONJUNTO LPC7_10007_G_ROSA","conjunto-moon-32444400","","",""
"I","Conjuntos",5526008,"10003_M_BRANCO","",50,"Conjunto com detalhe em renda, com uma cor sexy e feminina.","","",False,1,1,True,0,31.99,39.99,31.99,0,0,25/02/2017,30/04/2017,False,False,"","","","132246","","","","","","65688",0,5521149,,"",,,0,,"","",6,6,,True,False,0,0,0,"","116658","CONJUNTO LPC3_10003_M_BRANCO","conjunto-princess-46818179","","",""
"I","Conjuntos",5526009,"10003_G_BRANCO","",50,"Conjunto com detalhe em renda, com uma cor sexy e feminina.","","",False,1,1,True,0,31.99,39.99,31.99,0,0,25/02/2017,30/04/2017,False,False,"","","","132247","","","","","","65688",0,5521149,,"",,,0,,"","",6,6,,True,False,0,0,0,"","116658","CONJUNTO LPC3_10003_G_BRANCO","conjunto-princess-15296573","","",""
"I","Conjuntos",5526010,"10003_P_ROSA","",50,"Conjunto com detalhe em renda, com uma cor sexy e feminina.","","",False,1,1,True,0,31.99,39.99,31.99,0,0,25/02/2017,30/04/2017,False,False,"","","","132245","","","","","","65972",0,5521149,,"",,,0,,"","",6,6,,True,False,0,0,0,"","116658","CONJUNTO LPC3_10003_P_ROSA","conjunto-princess-19640750","","",""
"I","Conjuntos",5526027,"10006_P_PRETO","",60,"Conjunto estilo cropped + strappy, Lindo e Sedutor.","","",False,1,1,True,0,39.99,39.99,0,0,0,,,False,False,"","","","132245","","","","","","65687",0,5521157,,"",,,0,,"","",6,6,,True,False,0,0,0,"","46798","CONJUNTO LPC6_ 10006_P_PRETO","conjunto-seduce-24190921","","",""
"I","Conjuntos",5526028,"10006_M_PRETO","",60,"Conjunto estilo cropped + strappy, Lindo e Sedutor.","","",False,1,1,True,0,39.99,39.99,0,0,0,,,False,False,"","","","132246","","","","","","65687",0,5521157,,"",,,0,,"","",6,6,,True,False,0,0,0,"","46798","CONJUNTO LPC6_10006_M_PRETO","conjunto-seduce-53509158","","",""
"I","Conjuntos",5526034,"10008_GG_VERMEL","",60,"Conjunto plus size com Bojo, Lindo, Sexi e Perfeito!","","",False,1,1,True,0,55.99,55.99,0,0,0,,,False,False,"","","","132248","","","","","","65691",0,5521169,,"",,,0,,"","",6,6,,True,False,0,0,0,""," L47","CONJUNTO LPC8_10008_GG_VERMELHO","conjunto-plus-size-shine-7195682","","",""
"I","Conjuntos",5526051,"10009_P_PRETO","",50,"Conjunto de bojo super luxuoso e sensual, lindo para ser usado em qualquer ocasião.","","",False,1,1,True,0,35.99,41.99,35.99,0,0,,,False,False,"","","","132245","","","","","","65686",0,5521173,,"",,,0,,"","",6,6,,True,False,400,300,10,"","B06","CONJUNTO LPC9_10009_P_PRETO","conjunto-life-43372744","","",""
"I","Conjuntos",5535620,"10013_P_AZUL","",50,"Conjunto em microfibra com bojo estilo nadador, Lindo e perfeito para seu dia-a-dia.","","",False,1,1,True,0,38.9,38.9,0,0,0,,,False,False,"","","","132245","","","","","","65686",0,5535619,,"",,,0,,"","",6,6,,True,False,0,0,0,"","B130","CONJUNTO LPC13_10013_P_AZUL","lpc13-8655948","","",""
"I","Conjuntos",5535621,"10013_P_BRANCO","",50,"Conjunto em microfibra com bojo, estilo nadador, Lindo e perfeito para seu dia-a-dia.","","",False,1,1,True,0,38.9,38.9,0,0,0,,,False,False,"","","","132245","","","","","","65688",0,5535619,,"",,,0,,"","",6,6,,True,False,0,0,0,"","B130","CONJUNTO LPC13_10013_P_BRANCO","lpc13-18673343","","",""
"I","Conjuntos",5535622,"10013_M_BRANCO","",50,"Conjunto em microfibra com bojo estilo nadador, Lindo e perfeito para seu dia-a-dia.","","",False,1,1,True,0,38.9,38.9,0,0,0,,,False,False,"","","","132246","","","","","","65688",0,5535619,,"",,,0,,"","",6,6,,True,False,0,0,0,"","B130","CONJUNTO LPC13_10013_M_BRANCO","lpc13-24695987","","",""
"I","Conjuntos",5535624,"10013_P_PRETO","",50,"Conjunto em microfibra com bojo, estilo nadador, Lindo e perfeito para seu dia-a-dia.","","",False,1,1,True,0,38.9,38.9,0,0,0,,,False,False,"","","","132245","","","","","","65687",0,5535619,,"",,,0,,"","",6,6,,True,False,0,0,0,"","B130","CONJUNTO LPC13_10013_P_PRETO","lpc13-66457766","","",""
"I","Conjuntos",5535625,"10013_M_PRETO","",50,"Conjunto em microfibra com bojo estilo nadador, Lindo e perfeito para seu dia-a-dia.","","",False,1,1,True,0,38.9,38.9,0,0,0,,,False,False,"","","","132246","","","","","","65687",0,5535619,,"",,,0,,"","",6,6,,True,False,0,0,0,"","B130","CONJUNTO LPC13_10013_M_PRETO","lpc13-82992190","","",""
"I","Conjuntos",5535630,"10014_GG_BRANCO","",50,"Conjunto em microfibra lisa com bojo e renda, Perfeito e delicado.","","",False,1,1,True,0,37.2,43.9,37.2,0,0,08/01/2017,31/01/2017,False,False,"","","","132248","","","","","","65688",0,5535627,,"",,,0,,"","",6,6,,True,False,0,0,0,"","B118","CONJUNTO LPC14_10014_GG_Branco","lpc14-32409305","","",""
"I","Conjuntos",5535631,"10014_P_PRETO","",50,"Conjunto em microfibra lisa com bojo e renda, Perfeito e delicado.","","",False,1,1,True,0,37.2,43.9,37.2,0,0,08/01/2017,31/01/2017,False,False,"","","","132245","","","","","","65687",0,5535627,,"",,,0,,"","",3,3,,True,False,0,0,0,"","B118","CONJUNTO LPC14_10014_P_Preto","lpc14-62916201","","",""
"I","Conjuntos",5535632,"10014_P_AMARELO","",50,"Conjunto em microfibra lisa com bojo e renda, Perfeito e delicado.","","",False,1,1,True,0,37.2,43.9,37.2,0,0,08/01/2017,31/01/2017,False,False,"","","","132245","","","","","","65971",0,5535627,,"",,,0,,"","",6,6,,True,False,0,0,0,"","B118","CONJUNTO LPC14_10014_P_Amarelo","lpc14-27431888","","",""
"I","Conjuntos",5535633,"10014_M_AMARELO","",50,"Conjunto em microfibra lisa com bojo e renda, Perfeito e delicado.","","",False,1,1,True,0,37.2,43.9,37.2,0,0,08/01/2017,31/01/2017,False,False,"","","","132246","","","","","","65971",0,5535627,,"",,,0,,"","",6,6,,True,False,0,0,0,"","B118","CONJUNTO LPC14_10014_M_Amarelo","lpc14-3219241","","",""
"I","Conjuntos",5535639,"10015_M_AZUL","",50,"Conjunto em microfibra com bojo modelo nadador, detalhes em tulle bordado em vermelho.","","",False,1,1,True,0,36.9,41.9,36.9,0,0,08/01/2017,31/01/2017,False,False,"","sublpc15a.JPG","","132246","","","","Tulle bordado em vermelho","","65686",0,5535634,,"",,,0,,"","",6,6,,True,False,0,0,0,"","B111","CONJUNTO LPC15_10015_M_Azul","lpc15-88062685","","",""
"I","Conjuntos",5535640,"10015_P_BRANCO","",50,"Conjunto em microfibra com bojo modelo nadador, detalhes em tulle bordado em laranja.","","",False,1,1,True,0,36.9,41.9,36.9,0,0,08/01/2017,31/01/2017,False,False,"","sublpc15bl.JPG","","132245","","","","Tulle bordado em laranja","","65688",0,5535634,,"",,,0,,"","",6,6,,True,False,0,0,0,"","B111","CONJUNTO LPC15_10015_P_Branco","lpc15-37093753","","",""
"I","Conjuntos",5535641,"10015_M_BRANCO","",50,"Conjunto em microfibra com bojo modelo nadador, detalhes em tulle bordado em laranja.","","",False,1,1,True,0,36.9,41.9,36.9,0,0,08/01/2017,31/01/2017,False,False,"","sublpc15bra.JPG","","132246","","","","Tulle bordado em laranja","","65688",0,5535634,,"",,,0,,"","",6,6,,True,False,0,0,0,"","B111","CONJUNTO LPC15_10015_M_Branco","lpc15-11158389","","",""
"I","Conjuntos",5535642,"10015_G_BRANCO","",50,"Conjunto em microfibra com bojo modelo nadador, detalhes em tulle bordado em laranja.","","",False,1,1,True,0,36.9,41.9,36.9,0,0,08/01/2017,31/01/2017,False,False,"","SUBLOPS15.JPG","","132247","","","","Tulle bordado em laranja","","65688",0,5535634,,"",,,0,,"","",6,6,,True,False,0,0,0,"","B111","CONJUNTO LPC15_10015_G_Branco","lpc15-17319888","","",""
"I","Conjuntos",5535643,"10015_M_PRETO","",50,"Conjunto em microfibra com bojo modelo nadador, detalhes em tulle bordado em branco.","","",False,1,1,True,0,36.9,41.9,36.9,0,0,08/01/2017,31/01/2017,False,False,"","sublpc15p.JPG","","132246","","","","Tulle bordado em branco","","65687",0,5535634,,"",,,0,,"","",6,6,,True,False,0,0,0,"","B111","CONJUNTO LPC15_10015_M_Preto","lpc15-2968997","","",""
"I","Conjuntos",5536645,"10011_G_ROSA","",50,"Conjunto Strappy em microfibra com bojo, detalhes em renda. Sofisticado e super moderno!","","",False,1,1,True,0,39.99,39.99,0,0,0,,,False,False,"","","","132247","","","","","","65972",0,5527445,,"",,,0,,"","",6,6,,True,False,0,0,0,"","3668574","CONJUNTO LPC11_10011_G_ROXO","lpc11-38308352","","",""
"I","Conjuntos",5536646,"10011_M_PRETO","",50,"Conjunto Strappy em microfibra com bojo, detalhes em renda verde e branco. Sofisticado e super moderno!","","",False,1,1,True,0,39.99,39.99,0,0,0,,,False,False,"","","","132246","","","","","","65687",0,5527445,,"",,,0,,"","",6,6,,True,False,0,0,0,"","3668574","CONJUNTO LPC11_10011_M_PRETO","lpc11-68000430","","",""
"I","Conjuntos",5537407,"10010_M_AMARELO","",50,"Conjunto de Bojo, todo em renda, lindo e delicado!","","",False,1,1,True,0,36.99,40,36.99,0,0,25/02/2017,30/04/2017,False,False,"","","","132246","","","","","","65971",0,5527442,,"",,,0,,"","",6,6,,True,False,0,0,0,"","62245","CONJUNTO LPC10_10010_M_amarelo","lpc10-22053165","","",""
"I","Conjuntos",5537415,"10010_P_BRANCO","",50,"Conjunto de Bojo, todo em renda, lindo e delicado!","","",False,0,1,True,0,36.99,40,36.99,0,0,25/02/2017,30/04/2017,False,False,"","","","132245","","","","","","65688",0,5527442,,"",,,0,,"","",6,6,,True,False,0,0,0,"","62245","CONJUNTO LPC10_10010_P_Brnco","lpc10-32139224","","",""
"I","Conjuntos",5537418,"10010_G_BRANCO","",50,"Conjunto de Bojo, todo em renda, lindo e delicado!","","",False,1,1,True,0,36.99,40,36.99,0,0,25/02/2017,30/04/2017,False,False,"","","","132247","","","","","","65688",0,5527442,,"",,,0,,"","",6,6,,True,False,0,0,0,"","62245","CONJUNTO LPC10_10010_G_Branco","lpc10-22889346","","",""
"I","Conjuntos",5537419,"10010_M_PRETO","",50,"Conjunto de Bojo, todo em renda, lindo e delicado!","","",False,1,1,True,0,36.99,40,36.99,0,0,25/02/2017,30/04/2017,False,False,"","","","132246","","","","","","65687",0,5527442,,"",,,0,,"","",6,6,,True,False,0,0,0,"","62245","CONJUNTO LPC10_10010_M_Preto","lpc10-79447573","","",""
"I","Conjuntos",5537424,"10002_P_VERDE","",50,"Conjunto de bojo em microfibra, Lindo e Delicado.","","",False,1,1,True,0,49.99,49.99,0,0,0,,,False,False,"","","","132245","","","","","","65973",0,5521143,,"",,,0,,"","",6,6,,True,False,0,0,0,"","349665","CONJUNTO LPC2_10002_P_Verde","lpc2-81942385","","",""
"I","Conjuntos",5537425,"10002_G_PRETO","",50,"Conjunto de bojo em microfibra, Lindo e Delicado.","","",False,1,1,True,0,49.99,49.99,0,0,0,,,False,False,"","","","132247","","","","","","65687",0,5521143,,"",,,0,,"","",6,6,,True,False,0,0,0,"","349665","CONJUNTO LPC2_10002_G_Preto","lpc2-32760257","","",""
"I","Conjuntos",5541537,"10016_P_AMARELO","",50,"Conjunto em microfibra lisa com bojo, detalhes em renda.","","",False,1,1,True,0,39.9,39.9,0,0,0,,,False,False,"","","","132245","","","","","","65971",0,5541536,,"",,,0,,"","",6,6,,True,False,0,0,0,"","384685","CONJUNTO LPC16_10016_P_Amarelo","lpc16-61413211","","",""
"I","Conjuntos",5541538,"10016_M_AMARELO","",50,"Conjunto em microfibra lisa com bojo, detalhes em renda.","","",False,1,1,True,0,39.9,39.9,0,0,0,,,False,False,"","","","132246","","","","","","65971",0,5541536,,"",,,0,,"","",6,6,,True,False,0,0,0,"","384685","CONJUNTO LPC16_10016_M_Amarelo","lpc16-13952273","","",""
"I","Conjuntos",5541539,"10016_M_VERMELH","",50,"Conjunto em microfibra lisa com bojo, detalhes em renda.","","",False,1,1,True,0,39.9,39.9,0,0,0,,,False,False,"","","","132246","","","","","","65691",0,5541536,,"",,,0,,"","",6,6,,True,False,0,0,0,"","384685","CONJUNTO LPC16_10016_M_Vermelh","lpc16-60604495","","",""
"I","Conjuntos",5541541,"10017_M_BRANCO","",50,"Conjunto em tulle liso, estilo tomara que caia","","",False,1,1,True,0,45.5,45.5,0,0,0,,,False,False,"","","","132246","","","","","","65688",0,5541540,,"",,,0,,"","",6,6,,True,False,0,0,0,"","2231547","CONJUNTO LPC17_10017_M_Branco","lpc17-22143191","","",""
"I","Conjuntos",5541542,"10017_M_PRETO","",50,"Conjunto em tulle liso, estilo tomara que caia","","",False,1,1,True,0,45.5,45.5,0,0,0,,,False,False,"","","","132246","","","","","","65687",0,5541540,,"",,,0,,"","",6,6,,True,False,0,0,0,"","2231547","CONJUNTO LPC17_10017_M_Preto","lpc17-55509585","","",""
"I","Conjuntos",5541543,"10017_G_PRETO","",50,"Conjunto em tulle liso, estilo tomara que caia","","",False,1,1,True,0,45.5,45.5,0,0,0,,,False,False,"","","","132247","","","","","","65687",0,5541540,,"",,,0,,"","",6,6,,True,False,0,0,0,"","2231547","CONJUNTO LPC17_10017_G_Preto","lpc17-56692141","","",""
"I","Conjuntos",5535614,"10012_M_PRETO","",50,"Conjunto de bojo com colar em renda, super inovador e estiloso.","","",False,2,1,True,0,38.99,45.99,38.99,0,0,25/03/2017,30/04/2017,True,False,"","","","132246","","","","","","65687",0,5535613,,"",,,0,,"","",6,6,,True,False,0,0,0,"","B147","CONJUNTO LPC12_10012_M_PRETO","lpc12-37879580","","",""
"I","Conjuntos",5535615,"10012_P_PRETO","",50,"Conjunto de bojo com colar em renda, super inovador e estiloso.","","",False,1,1,True,0,38.99,45.99,38.99,0,0,25/03/2017,30/04/2017,True,False,"","","","132245","","","","","","65687",0,5535613,,"",,,0,,"","",6,6,,True,False,0,0,0,"","B147","CONJUNTO LPC12_10012_P_PRETO","lpc12-8674258","","",""
"I","Conjuntos",5599190,"10019_P_BRANCO","",50,"Conjunto corpete em renda com bojo","","",False,1,1,True,0,53.9,53.9,0,0,0,,,False,False,"","","","132245","","","","","","65688",0,5599188,,"",,,0,,"","",6,6,,True,False,0,0,0,"","1800","CONJUNTO LPC19_10019_P_BRANCO","conjunto-lpc19-44308108","","",""
"I","Conjuntos",5599191,"10019_M_PRETO","",50,"Conjunto corpete em renda com bojo","","",False,1,1,True,0,53.9,53.9,0,0,0,,,False,False,"","","","132246","","","","","","65687",0,5599188,,"",,,0,,"","",6,6,,True,False,0,0,0,"","1800","CONJUNTO LPC19_10019_M_PRETO","conjunto-lpc19-56484622","","",""
"I","Conjuntos",5599194,"10018_P_VERMELH","",50,"Conjunto em microfibra e renda franzida","","",False,1,1,True,0,44.9,44.9,0,0,0,,,False,False,"","","","132245","","","","","","65691",0,5599193,,"",,,0,,"","",6,6,,True,False,0,0,0,"","1761","CONJUNTO LPC18_10018_p_VERMELHO","conjunto-lpc18-13827151","","",""
"I","Conjuntos",5599195,"10018_G_PRETO","",50,"Conjunto em microfibra e renda franzida","","",False,1,1,True,0,44.9,44.9,0,0,0,,,False,False,"","","","132247","","","","","","65687",0,5599193,,"",,,0,,"","",6,6,,True,False,0,0,0,"","1761","CONJUNTO LPC18_10018_G_PRETO","conjunto-lpc18-91788882","","",""
"I","Conjuntos",5521137,"10001","CONJUNTO LPC1",50,"Conjunto de Strappy com bojo lindo, marcante e veste super bem!",".Conjunto de bojo em microfibra lisa.
.Detalhes em renda estilo strappy.
.Bojo P e M na bolha.
.Composto por:
 82% poliamida 
 18% de elastano.
Forro 100% algodão
","",False,2,1,True,0,39.9,49.98,39.9,0,0,25/02/2017,30/04/2017,False,True,"LPC1_150.JPG","LPC1_350.JPG","LPC1_500.JPG","","","","Conjunto de Strappy com bojo","","","",0,,684,"",,,0,,"","CONJUNTO,LINGERIE,CALCINHA,SUTIÃ,SOUTIEN,STRAPPY,RENDA,SEXI,MODERNO,DELICADO,ALGODÃO,MICROFIBRA",6,6,,True,False,0,0,0,"","500987","LPC1","conjunto-one-81403750","","CONJUNTO DE STRAPPY,CONJUNTO COM BOJO, DETALHES EM RENDA, 100%ALGODÃO, LINDO E DELICADO",""
"I","Conjuntos",5527442,"10010","CONJUNTO LPC10",50,"Conjunto de Bojo, todo em renda, lindo e delicado!
",".Conjunto  em renda.
.Calcinha estilo fio dental.
.Alças com Regulagem.
.Composto por:
 83% de poliamida
17% de elastano.
Forro 100% algodão.","",False,5,1,True,0,36.99,40,36.99,0,0,25/02/2017,30/04/2017,True,False,"LPC10_150.JPG","LPC10_350.JPG","LPC10_500.JPG","","","","Conjunto todo em renda","","","",0,,702,"",,,0,,"","CONJUNTO,LINGERIE,CALCINHA,SUTIÃ,SOUTIEN,ALÇAS,RENDA,BOJO,ALGODÃO,MICROFIBRA",6,6,,True,False,0,0,0,"","62245","LPC10","conjunto-rigth-7777042","","CONJUNTO DE RENDA, COM BOJO, EM MICROFIBRA, 100% ALGODÃO",""
"I","Conjuntos",5527445,"10011","CONJUNTO LPC11",50,"Conjunto Strappy em microfibra com bojo, detalhes em renda. Sofisticado e super moderno!",".Conjunto em microfibra.
.Modelo strappy 
.Alças com regulagem.
.Bojo P e M na bolha.
.Composto por:
 83% de poliamida  
17% de elastano.
Forro 100% algodão.
","",False,4,1,True,0,39.99,39.99,0,0,0,,,False,True,"LPC11_150.JPG","LPC11_350.JPG","LPC11_500.JPG","","","","Conjunto Strappy com bojo","","","",0,,702,"",,,0,,"","CONJUNTO,LINGERIE,BOJO,RENDA,STRAPPY,MICROFIBRA,ALGODÃO,DELICADO,LINDO,MODERNO",6,6,,True,False,0,0,0,"","3668574","LPC11","conjunto-charm-50089663","","CONJUNTO STRAPPY, COM MICROFIBRA,COM BOJO, ALÇAS COM REGULAGEM, 100% aALGODÃO",""
"I","Conjuntos",5535613,"10012","CONJUNTO LPC12",50,"Conjunto de bojo com colar em renda, super inovador e estiloso.",".Conjunto com Bojo 
.Possui um colar de renda na frente ( Mas se desejar pode remove-lo)
.Alças reguláveis com argolas e reguladores em metal
.Composto por: 
86% poliamida
14% elastano forro 
100% algodão","",False,3,1,True,0,38.99,45.99,38.99,0,0,25/02/2017,30/04/2017,True,False,"LPC12_150.JPG","LPC12_350.JPG","LPC12_500.JPG","","","","Conjunto de bojo com colar em renda","","","",0,,684,"",,,0,,"","lingerie,sutiã,calcinha,soutien,conjunto,bojo,alças regulável,moderno,estiloso,elegante",6,6,,True,False,0,0,0,"","B147","LPC12","lpc12-30904788","","Conjunto de bojo, detalhes em renda, com colar, super inovador e estiloso,Alças reguláveis",""
"I","Conjuntos",5535619,"10013","CONJUNTO LPC13",50,"Conjunto em microfibra com bojo estilo nadador, Lindo e perfeito para seu dia-a-dia.",".Conjunto em Microfibra
.Com Bojo 
.Estilo Nadador
.Com Fecho na Frente
.Bijuteria nas costas
.Composto por:
83%Poliamida 
17%Elastano  
Forro 100%algodão","",False,5,1,True,0,38.9,38.9,0,0,0,,,False,False,"LPC13_150.JPG","LPC13_350.JPG","LPC13_500.JPG","","","","Conjunto com bojo estilo nadador","","","",0,,684,"",,,0,,"","LINGERIE,CONJUNTO,SUTIÃ,SOUTIEN,CALCINHA,NADADOR,MICROFIBRA,BOJO,FECHO,ESTILO,DIA,DELICADO",6,6,,True,False,0,0,0,"","B130","LPC13","lpc13-84998721","","CONJUNTO COM BOJO, EM MICROFIBRA, ESTILO NADADOR, COM FECHO NA FRENTE",""
"I","Conjuntos",5535627,"10014","CONJUNTO LPC14",50,"Conjunto em microfibra lisa com bojo e renda, Perfeito e delicado.",".Conjunto em microfibra lisa
.Com Bojo
.Frente em renda
.Laço de cetim 5cmx5cm
.Alças reguláveis 
Composto por:
 83%Poliamida
 17%Elastano 
 Forro 100%algodão","",False,4,1,True,0,37.2,43.9,37.2,0,0,08/01/2017,31/01/2017,False,False,"LPC14_150.JPG","LPC14_350.JPG","LPC14_500.JPG","","","","Conjunto em microfibra lisa com bojo e renda","","","",0,,684,"",,,0,,"","lingerie,sutiã,soutien,calcinha,bojo,renda,microfibra,algodão,delicado",6,6,,True,False,0,0,0,"","B118","LPC14","lpc14-77882021","","conjunto em microfibra,com bojo, em renda, detalhe com bijuteria, 100%algodão",""
